game_id,run_id,timestamp,language,n_rounds_known,max_rounds,played_rounds,agent1_name,agent1_llm,agent1_personality,agent1_noise_rate,agent1_total_score,agent1_cooperation_rate,agent1_defection_rate,agent1_flipped_count,agent1_flipped_rounds,agent1_strategies,agent1_intended_strategies,agent2_name,agent2_llm,agent2_personality,agent2_noise_rate,agent2_total_score,agent2_cooperation_rate,agent2_defection_rate,agent2_flipped_count,agent2_flipped_rounds,agent2_strategies,agent2_intended_strategies,time_checker_accuracy,rule_checker_accuracy,aggregation_checker_accuracy,llm_name,noise_level,original_game_id
Qwen2.5-32B-Instruct__noise00__game_19,20,2026-02-12T04:33:41.841565,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.5,Qwen2.5-32B-Instruct,0,game_19
Qwen2.5-32B-Instruct__noise00__game_20,21,2026-02-12T04:36:01.084271,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.6111,Qwen2.5-32B-Instruct,0,game_20
Qwen2.5-32B-Instruct__noise00__game_22,23,2026-02-12T04:37:33.859635,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,232,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,cooperative,0.0,242,0.0333,0.9667,0,,"C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,0,game_22
Qwen2.5-32B-Instruct__noise00__game_21,22,2026-02-12T04:37:36.559532,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,246,0.1,0.9,0,,"C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,216,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.1944,Qwen2.5-32B-Instruct,0,game_21
Qwen2.5-32B-Instruct__noise00__game_23,24,2026-02-12T04:38:06.580873,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.5278,Qwen2.5-32B-Instruct,0,game_23
Qwen2.5-32B-Instruct__noise00__game_24,25,2026-02-12T04:40:24.482263,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.6111,Qwen2.5-32B-Instruct,0,game_24
Qwen2.5-32B-Instruct__noise00__game_26,27,2026-02-12T04:41:58.191667,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,200,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,cooperative,0.0,250,0.1667,0.8333,0,,"C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,0,game_26
Qwen2.5-32B-Instruct__noise00__game_25,26,2026-02-12T04:42:04.061240,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,244,0.0667,0.9333,0,,"C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D",agent2,VLLMQwen32B,selfish,0.0,224,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.1667,Qwen2.5-32B-Instruct,0,game_25
Qwen2.5-32B-Instruct__noise00__game_27,28,2026-02-12T04:42:23.524192,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.4722,Qwen2.5-32B-Instruct,0,game_27
Qwen2.5-32B-Instruct__noise00__game_28,29,2026-02-12T04:44:35.273481,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.6111,Qwen2.5-32B-Instruct,0,game_28
Qwen2.5-32B-Instruct__noise00__game_29,30,2026-02-12T04:46:21.252663,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,selfish,0.0,0,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.5556,Qwen2.5-32B-Instruct,0,game_29
Qwen2.5-32B-Instruct__noise00__game_30,31,2026-02-12T04:46:23.410878,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,208,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,cooperative,0.0,248,0.1333,0.8667,0,,"C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,0,game_30
Qwen2.5-32B-Instruct__noise00__game_31,32,2026-02-12T04:47:01.288119,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.5278,Qwen2.5-32B-Instruct,0,game_31
Qwen2.5-32B-Instruct__noise00__game_32,33,2026-02-12T04:48:51.462837,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.6111,Qwen2.5-32B-Instruct,0,game_32
Qwen2.5-32B-Instruct__noise00__game_33,34,2026-02-12T04:50:37.448812,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,244,0.0667,0.9333,0,,"C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,224,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.1944,Qwen2.5-32B-Instruct,0,game_33
Qwen2.5-32B-Instruct__noise00__game_34,35,2026-02-12T04:50:47.821314,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,232,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,cooperative,0.0,242,0.0333,0.9667,0,,"C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,0,game_34
Qwen2.5-32B-Instruct__noise00__game_35,36,2026-02-12T04:51:31.188957,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.4722,Qwen2.5-32B-Instruct,0,game_35
Qwen2.5-32B-Instruct__noise00__game_36,37,2026-02-12T04:53:03.085720,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,cooperative,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.6111,Qwen2.5-32B-Instruct,0,game_36
Qwen2.5-32B-Instruct__noise00__game_37,38,2026-02-12T04:54:56.691979,en,True,30,30,agent1,VLLMQwen32B,cooperative,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,selfish,0.0,0,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.5278,Qwen2.5-32B-Instruct,0,game_37
Qwen2.5-32B-Instruct__noise00__game_38,39,2026-02-12T04:55:13.505662,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,152,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,cooperative,0.0,262,0.3667,0.6333,0,,"C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C","C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.1667,Qwen2.5-32B-Instruct,0,game_38
Qwen2.5-32B-Instruct__noise00__game_39,40,2026-02-12T04:55:47.719268,en,True,30,30,agent1,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",agent2,VLLMQwen32B,selfish,0.0,240,0.0,1.0,0,,"D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D","D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D",1.0,1.0,0.5,Qwen2.5-32B-Instruct,0,game_39
Qwen2.5-32B-Instruct__noise00__game_40,41,2026-02-12T04:58:02.705095,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.5,Qwen2.5-32B-Instruct,0,game_40
Qwen2.5-32B-Instruct__noise00__game_41,42,2026-02-12T04:59:54.361184,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.0,300,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,égoïste,0.0,0,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.5278,Qwen2.5-32B-Instruct,0,game_41
Qwen2.5-32B-Instruct__noise00__game_42,43,2026-02-12T05:00:35.494493,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.0,8,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,coopératif,0.0,298,0.9667,0.0333,0,,"C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,T,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,0.9048,0.1667,Qwen2.5-32B-Instruct,0,game_42
Qwen2.5-32B-Instruct__noise00__game_43,44,2026-02-12T05:00:36.512649,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.5278,Qwen2.5-32B-Instruct,0,game_43
Qwen2.5-32B-Instruct__noise00__game_44,45,2026-02-12T05:03:06.994243,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.5,Qwen2.5-32B-Instruct,0,game_44
Qwen2.5-32B-Instruct__noise00__game_45,46,2026-02-12T05:04:37.199594,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.0,244,0.0667,0.9333,0,,"C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.0,224,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.1667,Qwen2.5-32B-Instruct,0,game_45
Qwen2.5-32B-Instruct__noise00__game_47,48,2026-02-12T05:05:18.284953,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.5,Qwen2.5-32B-Instruct,0,game_47
Qwen2.5-32B-Instruct__noise00__game_46,47,2026-02-12T05:05:25.456435,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.0,232,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,coopératif,0.0,242,0.0333,0.9667,0,,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,0,game_46
Qwen2.5-32B-Instruct__noise00__game_48,49,2026-02-12T05:08:32.116382,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.5,Qwen2.5-32B-Instruct,0,game_48
Qwen2.5-32B-Instruct__noise00__game_49,50,2026-02-12T05:09:17.508395,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.0,244,0.0667,0.9333,0,,"C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.0,224,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.1944,Qwen2.5-32B-Instruct,0,game_49
Qwen2.5-32B-Instruct__noise00__game_50,51,2026-02-12T05:10:01.090122,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.0,232,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,coopératif,0.0,242,0.0333,0.9667,0,,"C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","C,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.2222,Qwen2.5-32B-Instruct,0,game_50
Qwen2.5-32B-Instruct__noise00__game_51,52,2026-02-12T05:10:32.839025,fr,True,30,30,agent1,VLLMQwen32B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",agent2,VLLMQwen32B,égoïste,0.0,240,0.0,1.0,0,,"T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T","T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T",1.0,1.0,0.4444,Qwen2.5-32B-Instruct,0,game_51
Qwen2.5-32B-Instruct__noise00__game_52,53,2026-02-12T05:13:41.706123,fr,True,30,30,agent1,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",agent2,VLLMQwen32B,coopératif,0.0,60,1.0,0.0,0,,"C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C","C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C",1.0,1.0,0.5,Qwen2.5-32B-Instruct,0,game_52
